,activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z
1437322,5,71.0,34.875,0.865591,7.53489,6.03167,-0.0563992,0.046669,-0.0123617,-9.0052,8.1683,-33.1975,36.6875,0.00843489,1.55415,9.36915,0.0067791,-0.0294001,0.0157513,39.1675,5.72405,-28.5335,34.125,-0.23743,-9.11285,-4.59281,0.044614,-0.030623,0.0199527,-14.5642,28.1062,-6.05083
1876854,4,90.0,33.9375,-8.14263,5.31864,4.86505,-0.100894,-0.586689,0.904987,22.7072,-47.8896,-48.9321,36.25,1.14847,9.29823,-3.06479,-0.0443414,-0.0875642,-0.163837,-12.2889,-43.6054,-1.2566,34.9375,9.42324,-1.28732,-3.19167,-0.0178479,0.191205,0.107732,-34.2232,13.9222,46.7998
2354861,12,106.0,32.8125,-12.9954,4.01676,3.52667,-0.581528,0.942868,-3.43964,37.9972,-31.0626,-17.4382,37.625,1.43217,10.2131,-1.28147,0.0480994,-0.119664,-0.046553,-5.46997,-37.5239,-14.3571,32.0,2.66934,-1.79931,-5.07146,-0.594665,-0.0525527,0.151192,-33.2775,-22.875,27.273
2406629,0,137.0,33.0,-5.32749,23.2728,3.92296,0.233296,-0.832312,0.582224,13.1182,-45.2391,-6.14707,38.375,1.2435,14.5242,-4.20297,0.550999,-0.964746,-0.530323,-12.3147,-35.2069,-15.2639,32.4375,9.61057,3.17716,-1.40374,-2.56541,0.438552,-1.50915,-32.0722,20.9915,35.5945
1349179,0,135.0,29.5,-6.55867,3.72351,1.85366,0.5579,0.453077,-1.39168,54.209,6.05044,-10.3471,34.8125,-0.0862744,4.76281,-0.594282,0.0334366,-0.234546,0.0947876,6.20406,-42.1298,31.4357,33.0,14.474,1.95143,-3.81599,2.64447,-0.475462,5.62266,-38.9582,-25.1024,5.41348
621046,1,123.0,32.3125,-7.85392,1.88363,-1.35399,-5.53291,0.55061,1.7615,24.127,-38.4534,-3.05113,36.9375,0.664383,6.54656,-3.72288,0.451917,0.170531,-0.45917,-15.5381,-37.3615,22.3501,34.9375,8.61588,0.310326,-2.93974,0.421792,-0.00158091,-0.663327,-48.6387,0.962416,27.0917
2171897,5,63.0,31.1875,0.477429,4.67648,8.49869,-0.0109029,0.00154558,-0.00988181,-6.00003,15.5778,-33.1173,34.125,0.809192,2.11619,9.34311,0.0305639,0.0126208,-0.025509,35.402,3.80387,-32.6379,31.0,-1.06864,-8.49692,-4.99105,-0.0428901,-0.0212087,0.000905015,-13.341,30.2318,-6.75815
157760,1,144.0,33.8125,-7.27542,4.15573,2.88062,-2.20429,0.819803,-0.0480442,52.5884,6.84907,-24.0671,36.1875,0.508111,8.85916,-1.48741,0.168802,1.81464,-0.771747,2.91802,-31.8205,33.3019,34.875,12.4543,11.6618,3.55082,2.30543,-1.74431,-0.14614,-74.6971,-1.52776,1.03712
1711536,2,118.0,34.5625,-5.88883,7.09727,6.31685,-0.300016,0.0154133,-0.139385,38.7257,-14.3655,-42.6062,38.1875,0.128817,7.81848,-5.20811,0.273499,-0.17719,0.0828891,13.0949,-20.08,38.1267,34.4375,9.65589,4.51027,-6.62114,-0.0088346,-0.394598,-1.4165,-25.1407,-30.8008,9.44
2414367,0,124.0,33.0,0.735625,7.27506,2.33581,-0.0270813,0.531013,-2.12545,42.9857,-24.2543,-15.7835,38.3125,0.562951,11.5898,1.40878,-0.400547,0.158194,0.228747,7.67065,-35.6053,30.1398,32.5,14.8181,18.7074,3.76287,-2.18383,-0.079637,-0.226632,-44.9771,8.42731,9.89204
2229177,4,81.0,33.5625,1.25252,9.39854,2.64429,0.499483,0.129177,0.765476,-17.903,-36.8848,-10.3343,36.375,-0.44674,9.84009,-1.66278,0.0149086,-0.202656,0.131387,0.302837,-37.3594,-5.43458,32.6875,9.63378,-1.44745,-2.33954,-0.00200859,-0.0862209,0.128017,-33.2657,-2.87202,43.5606
2088317,2,135.0,29.25,-9.5996,-2.40148,5.83146,-0.637418,-0.321177,0.1495,50.9017,8.33021,-19.8029,35.0625,0.797887,5.99745,-6.89379,-0.251244,0.248264,-0.376245,12.0669,2.12906,48.5687,34.1875,7.69924,0.147912,-0.94147,0.739347,0.0520815,0.117873,-37.6366,-21.8243,4.27967
1841962,9,80.0,33.5625,1.23505,9.44181,3.22119,0.362503,0.493782,0.071884,-5.16616,-30.5032,-28.1151,35.9375,1.33896,9.99248,-0.546739,0.325799,0.562484,-0.230176,-5.67858,-33.0112,-5.9239,34.75,9.66333,-0.429365,-1.49659,0.069151,-0.0356002,0.0168197,-14.9821,-4.14097,9.87031
2301453,10,89.0,33.875,-9.00908,2.68353,2.20533,0.0458886,-0.0304432,0.0366207,36.9933,-12.3841,-2.06402,37.6875,0.633625,9.77323,0.0994517,0.0146814,-0.0085225,0.000377932,-8.50673,-24.1529,8.95259,32.6875,9.70161,0.368702,-1.61692,-0.00896519,0.00540695,-0.0523223,-28.1822,-4.97947,26.1355
1732903,10,131.54545454545453,33.75,-9.47228,3.45181,2.85009,-1.12368,0.693382,0.822653,48.4289,-15.2455,-27.5288,36.9375,0.894131,8.97196,-1.3259,-0.0856922,0.0338585,-0.136288,3.35506,-48.0601,6.77379,34.0,9.54055,-0.110687,-3.23636,-0.0761399,-0.214271,-0.498844,-43.4422,3.37035,23.661
424831,8,76.0,33.9375,-1.49721,6.68671,6.69191,0.0853287,0.00221721,0.0732853,-1.70291,-19.7506,-20.8389,37.375,0.834607,9.37242,-3.38049,-0.0464574,-0.045495,0.136736,-3.23902,-19.5158,5.52252,34.6875,9.54288,-2.6318,-1.36839,0.0222167,-0.0372625,0.00880319,-13.776,-3.59712,20.1976
1552259,11,101.0,35.3125,-9.67686,2.47565,8.04611,-0.826727,0.379506,-0.24481,24.0405,-7.49663,-36.319,37.6875,-4.69542,8.81569,-4.8341,0.269335,-0.237161,-0.120113,29.389,-10.4709,17.1758,34.3125,10.2135,4.41038,-4.10648,0.762827,-0.97473,0.217013,-15.9127,8.6453,7.86655
1503871,4,89.0,35.3125,-0.495195,9.98625,-1.04017,-1.3643,-0.458931,-0.491974,-18.336,-136.621,10.6124,37.3125,3.28872,9.1975,-0.237785,-0.0966201,-0.396212,-0.221903,-10.4143,-36.4327,-20.0379,34.4375,9.51043,-0.188635,-2.96605,-0.0845514,0.141796,-0.0157939,-44.6276,28.824,34.4066
252494,10,104.0,32.625,0.855419,7.98681,5.64512,0.044636,-0.122954,0.0787402,26.2163,-25.4253,-52.4665,37.0625,-0.411311,9.68884,-1.73909,0.0877425,0.00298136,0.00575145,38.4393,-44.5257,-2.21416,34.3125,9.72593,0.171471,-0.727885,0.0195237,-0.013039,-0.0130334,-53.9621,35.0659,-18.423
2291841,1,119.0,34.0625,-8.89952,5.93872,1.42625,0.0440805,0.171973,-0.200863,35.8293,-6.26448,-36.3503,37.6875,3.30339,6.08884,-3.32509,-0.180054,0.654002,0.0843358,16.6196,-33.5834,1.0027,32.9375,9.93194,-3.79593,-3.24806,-1.48196,0.0320912,-0.622333,-42.6891,24.2625,4.77577
1733226,10,128.0,33.8125,-9.4019,4.11208,0.385724,0.593196,-0.376633,1.85085,39.6799,-9.69261,-30.5631,36.875,1.8694,9.0782,-1.85067,-0.105194,0.92592,-0.20874,-1.39517,-38.6055,12.7502,34.0,9.62812,-0.419086,-2.73188,0.16649,-0.339144,-0.639594,-57.7516,29.4186,14.0777
1228506,1,130.0,32.625,-6.89776,7.46719,4.37612,-0.771789,-0.170436,-0.297776,61.1648,-26.704,-1.23874,35.3125,-2.52763,14.6581,-2.91649,0.56345,0.114166,-0.0426197,-7.28815,-40.7342,36.2691,33.375,2.24734,13.5583,-7.0234,1.6403,0.413831,2.09219,-17.9752,-29.5589,71.4444
971391,11,95.0,33.1875,-7.63791,1.15227,6.11826,-0.995178,1.93516,1.21788,33.9628,-12.301,-41.7667,36.8125,-0.959227,4.25353,-9.47554,0.0766054,-0.241938,0.341486,35.3715,-17.6399,25.9685,34.1875,9.27955,3.02549,-1.17466,0.011694,0.00475901,0.0264998,-11.261,12.4527,-15.7952
690162,10,121.0,30.8125,-5.61963,8.03222,0.814028,-0.0612752,0.0382341,-0.0118621,23.4461,-19.3822,-2.1434,35.8125,-0.210799,9.25905,-3.94115,0.123962,-0.0607848,-0.033445,-0.0955909,-20.4999,16.1106,34.1875,9.73513,-1.2275,-1.45231,0.0109384,-0.0180501,0.0191943,-22.8134,0.604298,18.5834
2557099,4,88.0,34.6875,-2.95819,-9.47381,-2.70486,-0.26763,0.0663465,-0.282712,-0.868829,38.7802,-0.854058,37.9375,0.251583,9.43554,0.093628,-0.0229038,0.150921,-0.261598,-11.5458,-39.1083,-11.4293,34.6875,9.22963,1.48099,-2.63199,-0.256661,-0.144401,0.211876,-39.014,-22.9478,-7.07044
282658,10,125.0,32.0,2.17747,9.42416,2.08075,0.0201413,0.0208229,0.00200872,-30.4206,-49.885,-10.4192,36.6875,0.663805,9.64966,-1.44844,0.00547241,-0.0722129,0.0232007,-16.5246,-55.5063,-6.00484,34.0,9.89374,0.0511559,-0.0693942,-0.00902096,0.0233245,0.021893,-43.9906,-1.15086,15.891
463250,10,93.54545454545456,34.25,-8.27305,5.31403,0.013705,-0.0184182,0.0696245,-0.0529045,21.0623,-27.0378,3.1249,37.5625,1.36366,8.7965,-4.76299,-0.0266848,0.0142471,0.00461881,-11.3963,-23.5109,7.84491,34.9375,9.65759,-1.53045,-1.48981,0.0136037,-0.0141454,0.0137237,-18.3859,-16.3562,38.0471
637508,10,127.0,32.125,-9.09307,4.58539,2.65951,-0.841138,-0.0851029,-1.75237,24.9067,-24.6038,-34.2733,36.625,0.861885,10.4611,-3.84819,0.00634505,-0.102831,0.277516,36.1596,-36.496,7.81349,34.6875,17.0636,19.5618,-0.309895,-0.520915,-0.745614,1.80465,24.4371,20.2934,-36.6745
636302,10,126.0,32.125,-8.81145,0.629371,1.79186,0.654831,-0.462121,-0.294409,29.6302,1.98066,1.1407,36.625,-0.825372,7.17267,-6.50109,-0.10707,-0.242785,0.291788,-6.91022,-5.58346,22.7691,34.75,6.79223,1.6392,-1.53887,0.409399,-0.305151,0.177461,-8.83079,-11.303,22.4268
652193,10,125.0,32.0,1.97543,8.70276,1.84923,0.157118,-0.283157,-0.609317,11.6646,-26.3679,-15.0454,36.5,0.997729,9.36561,-4.30681,0.214062,0.025175,0.0145038,9.19207,-20.9702,21.3992,34.5625,9.81764,-2.29495,-0.981765,0.0978999,0.446132,-0.400815,-25.7398,0.584034,2.76348
1698483,10,107.0,34.625,-2.22444,8.29891,3.90449,0.00788637,0.0252745,-0.0105416,31.6438,-38.914,-17.6401,38.3125,0.613303,5.95302,-7.98118,-0.0240564,-0.029939,0.00116609,-0.0887596,-11.8672,49.1276,34.3125,6.99455,4.36551,-5.45126,-0.00709291,0.00448275,0.0146317,-21.7014,-33.073,39.2395
1823676,8,73.0,33.5,-0.0889815,8.5525,4.43596,0.00770666,-0.00263063,-0.0214719,3.85884,-22.6653,-20.4383,35.8125,0.719104,9.81271,0.410639,-0.0331666,0.0341414,0.0294913,3.70455,-26.0088,-3.6423,34.6875,9.65674,-0.416753,-3.04032,0.032427,-0.0108547,0.00513903,-18.0208,-4.37064,11.5619
1971906,10,77.0,33.5,-6.52534,7.3383,-1.19854,-0.0390918,-0.0565286,0.0246416,28.869,-10.0978,-15.0534,36.75,0.325563,5.38465,-8.6428,0.018344,-0.165161,-0.0321292,14.7586,-8.12836,19.8808,35.125,8.82276,-0.772053,-0.731291,0.122132,0.215149,0.223335,-21.4147,-7.68253,9.85179
1739691,7,115.0,33.8125,-23.0768,31.2634,7.82525,-2.83557,0.88882,6.39592,19.6252,-40.8792,-18.6537,36.625,3.43225,22.0936,-3.02629,0.0597805,1.94463,0.16882,-13.7624,-38.0036,-2.99071,34.0625,11.7258,1.00613,-6.8483,-0.529789,-1.37903,-2.36766,-38.3096,11.8908,31.0445
1600172,1,147.0,34.625,-10.3067,1.81917,1.99638,-1.17052,0.57441,0.0945735,39.1905,-22.569,-25.366,37.9375,4.96555,8.38446,-2.72163,0.651215,1.20072,-0.286238,1.29194,-40.4967,-0.0517215,33.75,9.48436,0.291939,-1.34854,-0.114186,-0.193994,-0.620853,-47.1011,9.80644,5.06068
2541716,4,92.0,34.6875,4.21016,-10.8675,-3.74741,-1.26287,-0.764123,-0.404408,-12.7399,49.439,-40.133,37.6875,0.248849,9.69833,-0.0234386,-0.0488335,0.0632449,0.0108868,-15.5208,-49.5377,-10.5517,34.5,9.67006,-0.610772,-2.53731,0.00249529,0.0107044,0.0202295,-54.3943,2.91605,-9.99119
287589,2,125.0,31.9375,-2.51772,8.86425,11.6726,1.18364,0.0781875,0.0934246,38.7239,-25.6123,-52.0331,36.625,0.608855,7.14744,-9.53398,0.280777,-0.0369495,0.0125372,-1.45634,-25.5584,60.9466,33.9375,5.85246,3.38485,-0.71037,0.440653,-0.545718,1.26315,-54.602,-34.6984,2.99453
337354,10,158.0,30.1875,6.7539,1.77749,3.83005,-0.608045,0.520594,0.777852,-30.4007,-31.1311,-47.2504,33.625,0.421472,10.2581,-0.680387,0.536272,-0.00166124,-0.000928637,29.8083,-51.541,2.18079,33.0,9.79075,-1.11897,-0.83498,0.0053307,0.0173574,0.042356,-52.8902,23.3173,-17.1955
2515160,8,77.0,34.4375,-6.02247,-6.64725,0.934491,1.58082,-0.741913,-1.55728,24.0042,24.4063,-24.439,37.625,-0.52473,6.28512,-3.9759,-2.01978,-0.184711,0.336347,3.76194,-33.1155,7.25578,34.0625,9.21607,-0.910711,-2.65588,0.17299,-0.0327889,-0.335,-2.34505,18.818,19.6745
1796290,5,70.0,33.375,4.62274,-2.37466,8.58457,-0.535483,-0.121904,0.0335956,14.9569,23.3891,-40.5561,35.4375,0.373406,-1.53643,9.11476,-0.0510682,0.127436,0.000548995,37.0539,16.6342,-27.6231,34.5,-0.165166,-9.6176,-3.27689,-0.0459293,0.0163282,0.00518773,-16.6928,26.9291,-4.63863
2442811,2,124.0,32.6875,-3.41248,0.74032,10.4166,-0.160112,0.244365,0.0352812,42.1256,17.2236,-39.9176,37.5,-0.817235,9.23546,-7.708,-0.566256,0.203138,0.116581,20.0079,-16.5942,37.3089,32.125,14.5354,-9.92598,-4.6678,-0.88961,1.13462,-3.60384,-39.6922,-13.766,-4.67233
2112121,7,138.0,28.3125,14.1523,0.798266,-1.55952,0.878809,-1.68873,1.31087,22.436,-40.7773,-13.1483,33.5,1.92342,2.41228,-1.98291,0.894318,0.249081,0.175061,-12.1502,-37.6716,-7.35251,33.875,6.66644,47.4074,1.1472,0.911406,-0.263238,0.368233,-31.0128,31.3335,24.2396
1776223,6,164.0,33.8125,0.647762,21.0654,-8.48849,5.12897,-3.3466,-1.60171,7.60057,-47.544,3.58926,36.4375,-0.0546525,8.6547,1.40713,-0.919799,0.190705,-0.116661,26.1271,-40.6323,-6.78737,34.0625,10.9822,-4.84065,-1.64864,-2.25423,1.30448,3.82884,-47.2497,-4.88357,-1.87257
927994,4,86.0,32.75,-2.88426,8.67823,3.31601,0.46399,-0.391913,0.424814,2.87116,-29.1461,-30.1351,36.0,-1.28845,9.50331,-1.75438,0.033916,0.18966,-0.0575424,8.2425,-30.3914,-7.92411,33.625,9.85994,-0.0910816,-1.22655,0.0533926,0.0365504,-0.0471397,-33.202,22.6165,33.7566
400195,5,78.0,33.75,6.84561,2.67156,6.2916,0.0225784,0.0067748,-0.0234809,7.17865,2.35127,-44.8896,37.125,1.2836,3.65273,8.49485,0.0159102,0.0114858,-0.0134987,30.8899,-3.14873,-27.0336,34.625,-0.513112,-9.42209,-3.70616,0.029925,-0.033755,-0.0155635,-12.5661,24.0422,-4.27322
1681375,0,127.0,34.75,-9.2202,14.1547,-0.800054,-0.0638376,0.172115,3.14179,6.4337,-43.5212,-12.0494,38.5,1.33892,14.867,-3.58282,-0.0771568,0.552354,-0.322661,-0.298251,-42.4899,-11.0498,34.375,12.9959,2.4224,-4.56728,-0.728637,-0.783915,-1.75762,-36.8675,23.6035,10.754
935085,4,82.0,32.875,-4.64779,8.20276,3.75305,-0.696873,0.854953,0.888593,4.81685,-31.0367,-27.2845,36.125,-2.76858,9.16195,-2.82555,0.136116,0.122449,-0.014711,9.76502,-32.9625,-1.16269,33.75,9.95757,0.0432093,0.857459,0.06233,-0.0339568,-0.00287631,-36.8107,15.2649,31.9748
1203084,11,115.0,33.6875,-8.90616,7.59366,-0.195906,-0.151325,1.19644,0.433794,47.699,-14.32,-1.15534,36.0,4.37673,5.79722,-6.94447,-0.270568,-0.156383,0.748657,4.16448,-10.983,40.2689,34.4375,9.54215,1.2471,-2.12567,-0.0526658,0.160095,-0.091949,-37.7415,-3.33191,30.2131
2172466,5,64.0,31.25,0.400784,4.52531,8.49805,-0.0195414,0.00343704,0.00343599,-5.50611,16.2955,-33.91,34.125,0.884377,2.15335,9.30563,0.0323719,-0.0104812,-0.0192099,35.4015,4.44931,-33.2056,31.0,-1.0344,-8.68636,-5.06671,0.0305787,-0.0156285,0.00824035,-12.5555,29.2914,-6.75429
369735,10,137.0,30.375,-12.7741,-0.758286,4.35433,2.51051,0.55975,-1.86075,75.4225,9.0779,-38.0764,33.9375,0.892815,6.15197,-6.27304,-0.170501,0.344311,-0.13192,-7.39819,-46.7493,78.2339,33.25,9.49471,-1.94395,-1.87481,-0.11008,-0.0244574,0.0747451,-45.6867,-31.5825,2.21218
2744029,2,133.0,31.125,-2.71726,2.06315,6.22739,-0.591086,-0.505448,-1.05994,36.4731,8.71869,-33.6866,35.8125,-1.66257,8.68958,-5.32084,-0.157302,-0.69048,-0.0570466,24.2044,-19.0598,27.1998,32.0,10.2207,-8.16775,-2.79348,-0.930338,-0.699143,-0.593078,-31.8873,19.2801,25.9525
1146871,9,98.0,33.125,-8.78406,4.20601,2.93483,-0.217196,0.124172,-0.0102887,30.3671,-23.0801,-9.59719,35.1875,0.799419,10.3577,3.08207,0.255884,0.161528,-0.0271048,-0.346431,-25.2011,-16.3655,33.9375,8.67231,3.52609,-1.56989,0.000537006,0.00483275,-0.00188743,-4.36499,-1.65402,28.6266
107100,4,100.0,33.375,1.50666,3.41984,4.66961,1.81321,-0.673311,-1.73335,-38.3191,-58.8268,-7.18469,35.3125,0.331585,9.26812,-2.3438,0.0678937,-0.578568,0.257155,-24.816,-56.4018,-0.00295439,34.1875,9.26961,-2.89302,-1.71688,-0.00974403,0.0302939,-0.0103408,-55.1296,-3.28848,49.0082
236309,12,120.0,33.1875,-11.7163,5.90879,4.07827,-0.819101,0.414659,0.321289,46.8934,24.3522,-5.52814,37.1875,1.88011,14.4242,-1.98401,0.142606,0.392099,-0.114195,-11.6298,-43.7259,31.9619,34.6875,16.217,15.5216,2.25341,-0.338479,1.0754,-4.42613,-33.959,20.8054,5.64574
2230597,4,78.0,33.5625,-1.82854,-3.83697,9.10867,-0.0978741,0.0874662,0.217367,0.741393,-10.1123,-54.4972,36.4375,-0.83433,9.41712,-3.13982,0.172092,-0.351942,0.0442788,2.42808,-38.8619,-0.194103,32.6875,9.4825,-1.75025,-2.33922,0.00961014,0.0484016,-0.000667221,-34.6887,-1.51109,44.405
2489521,10,93.0,34.3125,-5.72429,-0.401686,-0.467658,0.24763,-1.50272,-1.96608,8.51604,15.1675,-44.5614,37.5,-0.0564899,9.25637,1.28898,0.0887408,0.520332,0.143976,-4.20082,-28.6646,-21.4488,33.875,12.4269,1.16263,-3.29184,0.683227,0.82231,1.27977,-50.221,-17.909,27.6332
2098397,2,133.0,28.5625,-1.46334,1.9514,7.55512,-0.924773,-0.433649,-0.0133051,43.0909,-16.5829,-40.8956,34.3125,-0.367327,7.27554,-7.77092,0.368575,0.0768853,-0.839702,2.44741,-19.3133,50.5976,34.0,12.1946,1.13425,0.371965,-0.431506,0.165603,-1.78574,-39.2505,-13.9969,11.782
2704800,12,123.0,32.625,-6.35574,-0.734824,-0.091119,1.03789,-1.62448,-2.09422,25.3979,23.452,-40.9713,37.25,-0.120125,6.95523,0.637049,-0.0319253,0.614786,0.0569903,1.55542,-38.8115,-17.544,32.875,10.1522,-1.66661,-3.79927,0.729146,0.330513,0.84045,-41.1697,-6.13339,26.3748
2565871,4,90.0,34.75,-2.70104,-8.89864,2.41587,-0.370186,-0.06466,0.0025073,37.6049,57.5276,-70.205,38.0,0.760176,9.9174,-0.789306,0.0385903,-0.089037,0.0787536,-12.0549,-46.5682,-12.6595,34.75,9.63617,1.96354,-1.5889,-0.14414,-0.0725327,0.0277281,-37.3973,-32.907,4.71887
37928,8,85.0,32.1875,1.84926,8.19952,4.85105,-0.0111628,0.00268107,0.00101422,-11.5015,-25.0902,-69.1588,33.9375,0.354341,9.80886,-0.331654,0.0170529,-0.0224883,0.00176375,14.2167,-65.762,-35.3387,32.625,-1.26927,0.76999,-9.83573,0.0558882,-0.0216266,-0.010655,-11.0837,33.572,72.6829
1273994,10,146.0,32.25,-5.14401,1.43472,1.72862,0.384644,-0.234602,-0.331537,13.5662,-19.4753,-42.2618,35.625,0.809429,9.80692,-0.400845,-0.0845702,0.155416,-0.110696,10.469,-37.8561,-12.4112,33.5,10.8247,0.220078,-2.87793,-0.466079,0.1636,-1.64327,-61.7057,9.71203,-12.0104
1452100,8,79.0,34.9375,0.0406405,7.50505,6.21185,0.000231638,0.0220682,-0.0007179,2.4307,-22.4703,-28.3105,36.8125,0.676468,9.26485,2.88979,0.0542921,0.0108017,-0.015841,5.27372,-21.9343,-8.87168,34.125,8.94539,-2.56898,-3.96041,-0.0251869,-0.028921,0.0213605,-34.2589,0.482992,29.37
729686,10,131.0,30.0625,-2.05396,8.70942,3.28986,0.00248684,0.26426,-0.073923,14.5141,-20.3163,-24.6183,35.0,-0.711362,9.07129,-4.1045,0.00970585,0.0819842,-0.221279,18.3024,-20.6551,14.796,33.9375,9.71133,-1.57348,-0.910153,-0.0323965,-0.000335818,0.153162,-28.9104,8.90565,-0.711414
2434629,2,117.0,32.875,-7.22664,0.0691965,8.39883,-0.30141,-0.127194,-0.244279,47.3923,-4.27836,-40.3228,38.0,0.774343,5.88798,-6.39049,0.263773,-0.119848,-0.0889821,7.86107,-26.0802,40.9444,32.3125,3.86298,3.3124,0.388774,0.260747,-0.231348,1.8265,-38.0487,-17.4092,10.0882
1636625,12,112.0,34.4375,-13.418,4.54844,3.21065,-2.64915,0.607405,1.58375,43.6127,-25.1559,-14.9919,38.125,0.610633,12.1676,-2.19328,-0.0316328,0.374671,0.0523782,-5.84856,-38.0257,-14.3569,33.9375,9.45989,0.0435894,-3.46968,-0.336476,-0.511674,-0.885946,-39.2317,25.4215,19.679
2529218,9,82.0,34.5,-10.5596,-3.59281,-0.914195,-0.284241,-0.0233043,-1.11808,47.7178,9.25,-12.0593,37.5625,-1.16895,9.43761,-0.280603,-0.296081,0.145141,0.0621351,-0.534934,-38.2444,7.114,34.25,9.48766,-0.752382,-3.6574,-0.0835017,-0.115941,-0.0252979,-37.8889,-1.06788,9.64433
226903,12,115.0,33.4375,-19.6061,4.21137,6.73691,-1.64698,1.62303,-5.42533,33.7026,-51.0735,-29.5672,37.25,-1.17952,10.6131,-4.62136,-0.0470068,-0.477714,0.350454,-14.5192,-63.1258,-11.0104,34.875,9.64813,9.76613,-3.95257,0.826682,-0.0957812,-2.15748,-52.9675,-39.1393,17.5397
744532,2,114.0,29.625,-4.95941,2.93972,8.92345,-0.25561,-0.103893,-0.337351,19.2784,-30.1013,-29.8704,34.5625,-0.899539,2.03808,-8.53795,0.0464653,-0.260632,0.401141,-8.56351,-19.4158,38.4153,33.375,6.90458,1.85593,-0.265607,-0.852681,0.44792,-1.79445,-41.4006,-7.04794,21.1294
791375,6,142.0,28.375,-6.61542,18.2608,-6.04766,4.77185,-3.71205,1.26381,31.9054,-12.8017,23.4067,32.0625,-6.32585,23.4978,-22.723,7.15683,-0.991225,-2.3251,-15.3968,-29.1255,25.4279,30.25,8.78296,3.45453,-6.85508,0.865239,0.172107,-2.98121,-32.9837,-18.8245,29.9708
2261689,11,99.0,34.125,-9.60624,4.49939,5.30774,-0.713683,0.0570722,-0.0331443,40.0286,-18.4066,-43.2405,37.1875,-3.67449,6.59041,-4.88581,-0.464219,-0.20839,-0.395773,21.9327,-46.6949,18.8807,33.0625,8.66486,-7.41263,-1.0776,-1.83382,-0.21049,0.863292,-45.5561,26.7551,15.6839
1214116,10,117.0,33.625,-8.32263,3.4947,4.40666,0.29812,-0.314562,0.244656,35.2915,-37.6246,-25.0043,36.0,-2.30755,8.53038,-1.34375,0.0343331,-0.274093,0.172261,-2.58551,-44.469,-11.0545,34.4375,9.71363,-0.291946,0.239605,-0.198698,0.381466,0.261862,-48.3704,28.1283,40.7766
1437306,5,71.0,34.875,0.827264,7.64867,5.99222,0.0022008,-0.0376053,-0.0126457,-8.74916,7.53424,-33.0629,36.6875,-0.180994,1.555,9.40443,-0.0183988,0.0631368,-0.0164775,38.5198,6.135,-28.6813,34.125,-0.384228,-9.1888,-4.47808,0.0205737,-0.0109452,0.0311023,-14.3001,27.8364,-5.76592
720195,0,124.0,30.25,-3.49659,4.00192,-2.48898,-0.0270149,-0.977711,3.51042,34.3022,-54.6266,-9.82279,35.25,-0.587165,4.30281,-2.03454,-0.222527,-0.425919,0.328928,-14.0561,-54.0886,25.4145,34.0625,8.76178,0.424568,-3.09331,-0.716905,0.166262,-0.352018,-34.8259,14.5283,40.739
1629709,12,103.0,34.4375,-10.9967,0.743219,4.10648,0.331723,0.385416,-1.60572,51.7538,10.4036,-6.16907,38.0625,0.251414,11.3835,-1.3841,-0.0815785,-0.558679,0.0965059,-7.3817,-35.694,29.4716,33.8125,5.03164,-5.41141,-1.59035,-1.56255,0.059743,-0.517516,-2.46108,-43.0744,29.2487
2104763,10,114.0,28.375,-8.55221,2.84214,3.36626,0.327968,-0.176926,-0.176666,38.7082,6.13054,-14.3844,33.8125,-0.254448,9.77337,-0.303847,-0.0588112,-0.28705,0.01876,18.6902,-25.0265,8.01874,33.9375,9.5578,-2.94036,-0.787476,-0.0781524,-0.0617366,0.0413945,-33.9018,9.90225,-1.13361
71243,9,103.0,33.0625,-7.68659,5.37199,2.7549,-0.0996717,0.0252406,-0.033673,56.5608,-45.0036,13.056,34.6875,0.967877,9.76141,-1.48201,-0.00812197,0.049365,-0.0918149,-33.7117,-53.6677,26.7103,33.4375,9.57417,-2.33672,-0.32798,0.0278438,0.00989656,-0.0419427,-109.622,-31.9138,22.7837
2806459,7,154.0,30.9375,7.18939,-2.75566,6.43052,-3.12257,-2.34204,-0.602468,28.2234,33.3649,-23.4521,34.1875,-1.05012,-3.70364,-0.197014,-0.472207,0.963822,-0.699058,6.02939,-38.8497,-15.5386,31.75,18.0247,0.149008,0.3221,-0.72086,-4.38249,-8.0775,-41.8917,-2.75337,25.2337
308473,10,130.0,31.0625,-2.30611,6.09281,7.45155,0.344465,-0.154899,-0.296901,3.18231,-57.8859,-47.5762,34.75,-1.02676,9.7271,-1.94397,0.0696903,-0.0967915,0.0973582,-3.01657,-67.1657,22.1322,33.4375,9.81413,1.0417,-0.423664,0.0417459,-0.0127772,0.00829648,-70.8609,-48.1037,-7.90801
